order_id,customer_id,order_date,payment_method,delivery_type,waiter_id,status
869,287,07/04/2025 22:57,Cash,Delivery,8,Completed
870,9,01/03/2025 23:08,JazzCash,Delivery,5,Completed
871,306,13/03/2025 23:28,Easypaisa,Dine-In,12,Completed
872,61,15/01/2025 21:52,Card,Dine-In,14,Completed
873,65,19/12/2025 13:19,Card,Dine-In,2,Cancelled
874,58,20/12/2025 22:50,Cash,Dine-In,13,Cancelled
875,56,09/08/2025 10:12,Cash,Takeaway,9,Completed
876,130,29/08/2025 11:58,Cash,Dine-In,5,Completed
877,309,19/02/2025 22:07,Card,Takeaway,15,Completed
878,15,05/04/2025 20:22,Cash,Dine-In,14,Completed
879,83,24/10/2025 15:22,Card,Takeaway,10,Completed
880,391,20/02/2025 23:37,Cash,Takeaway,4,Completed
881,387,25/05/2025 12:57,Cash,Takeaway,2,Completed
882,244,16/09/2025 23:45,Easypaisa,Takeaway,10,Completed
883,93,14/08/2025 20:06,Easypaisa,Delivery,7,Completed
884,58,21/09/2025 13:26,Easypaisa,Dine-In,8,Completed
885,391,24/09/2025 12:31,Easypaisa,Takeaway,5,Completed
886,60,12/02/2025 15:31,JazzCash,Delivery,8,Completed
887,116,18/12/2025 23:28,JazzCash,Delivery,14,Cancelled
888,244,07/04/2025 23:04,Easypaisa,Dine-In,1,Cancelled
889,225,11/12/2025 11:25,Cash,Dine-In,3,Cancelled
890,53,25/07/2025 21:37,Card,Dine-In,6,Completed
891,207,23/06/2025 13:38,Cash,Dine-In,14,Cancelled
892,366,13/09/2025 14:48,Easypaisa,Takeaway,7,Completed
893,208,01/09/2025 20:38,JazzCash,Takeaway,5,Completed
894,129,21/08/2025 11:07,JazzCash,Delivery,4,Completed
895,28,16/01/2025 11:47,Cash,Delivery,11,Completed
896,348,02/04/2025 16:38,Easypaisa,Dine-In,5,Completed
897,267,09/02/2025 20:48,JazzCash,Delivery,4,Completed
898,259,05/12/2025 17:31,Easypaisa,Takeaway,6,Completed
899,61,17/01/2025 16:56,JazzCash,Delivery,6,Cancelled
900,17,15/08/2025 17:02,Card,Takeaway,11,Completed
901,221,28/12/2025 12:31,Card,Delivery,12,Cancelled
902,292,07/09/2025 22:07,JazzCash,Takeaway,9,Cancelled
903,81,01/09/2025 18:54,Cash,Delivery,5,Cancelled
904,347,30/10/2025 16:39,Easypaisa,Delivery,6,Completed
905,66,15/01/2025 19:02,Easypaisa,Delivery,13,Completed
906,50,17/11/2025 15:24,JazzCash,Delivery,6,Cancelled
907,126,29/06/2025 10:42,Card,Dine-In,11,Completed
908,353,31/10/2025 11:58,Cash,Delivery,2,Completed
909,167,28/03/2025 10:34,Cash,Delivery,11,Cancelled
910,216,18/10/2025 18:57,Easypaisa,Dine-In,12,Cancelled
911,194,29/10/2025 10:20,JazzCash,Delivery,10,Completed
912,346,08/09/2025 11:44,Card,Delivery,8,Completed
913,187,27/03/2025 19:19,JazzCash,Dine-In,8,Completed
914,136,02/10/2025 13:18,Cash,Delivery,10,Cancelled
915,48,26/04/2025 19:47,Cash,Takeaway,6,Completed
916,272,04/02/2025 19:51,JazzCash,Delivery,4,Completed
917,155,09/02/2025 20:52,Easypaisa,Delivery,11,Completed
918,129,13/04/2025 16:25,JazzCash,Takeaway,13,Completed
919,265,10/01/2025 20:45,Card,Takeaway,8,Completed
920,240,05/12/2025 23:47,Easypaisa,Takeaway,9,Cancelled
921,31,17/10/2025 21:40,Card,Delivery,8,Completed
922,351,04/05/2025 12:47,Easypaisa,Delivery,7,Completed
923,212,02/02/2025 20:13,Easypaisa,Delivery,11,Completed
924,121,12/05/2025 20:38,JazzCash,Dine-In,2,Completed
925,159,09/04/2025 10:15,JazzCash,Delivery,9,Cancelled
926,19,05/08/2025 20:57,Card,Dine-In,5,Completed
927,143,15/01/2025 14:50,Card,Takeaway,14,Completed
928,29,06/09/2025 22:01,Cash,Delivery,10,Completed
929,187,02/02/2025 16:57,Cash,Delivery,14,Completed
930,377,01/05/2025 11:36,Cash,Takeaway,11,Completed
931,308,12/09/2025 11:15,Cash,Delivery,6,Cancelled
932,74,01/05/2025 16:13,Cash,Dine-In,4,Completed
933,302,14/08/2025 16:16,Cash,Delivery,9,Completed
934,280,25/12/2025 11:20,JazzCash,Delivery,11,Completed
935,75,23/05/2025 22:59,Easypaisa,Delivery,12,Completed
936,311,07/06/2025 10:41,Cash,Takeaway,11,Completed
937,123,20/12/2025 22:42,Easypaisa,Takeaway,7,Completed
938,351,24/11/2025 21:23,Cash,Takeaway,14,Completed
939,202,15/08/2025 16:00,Easypaisa,Delivery,2,Completed
940,83,02/06/2025 13:55,JazzCash,Takeaway,6,Cancelled
941,42,18/01/2025 14:55,JazzCash,Delivery,12,Cancelled
942,52,20/06/2025 21:27,Card,Takeaway,5,Completed
943,374,30/06/2025 16:38,Easypaisa,Delivery,12,Completed
944,95,27/01/2025 20:41,JazzCash,Takeaway,3,Completed
945,157,25/07/2025 13:40,Easypaisa,Takeaway,2,Completed
946,366,22/03/2025 13:33,Card,Takeaway,11,Cancelled
947,377,13/06/2025 17:30,Card,Delivery,3,Completed
948,213,25/05/2025 13:05,Easypaisa,Dine-In,7,Cancelled
949,12,20/10/2025 13:01,Card,Dine-In,8,Completed
950,87,15/05/2025 21:54,Cash,Delivery,10,Cancelled
951,46,04/11/2025 14:09,Easypaisa,Dine-In,10,Completed
952,223,08/01/2025 21:33,JazzCash,Takeaway,8,Completed
953,98,25/04/2025 21:13,Easypaisa,Delivery,12,Cancelled
954,106,15/07/2025 12:27,Card,Delivery,12,Completed
955,75,03/08/2025 12:26,Cash,Delivery,5,Completed
956,128,13/11/2025 17:58,Easypaisa,Takeaway,11,Cancelled
957,69,13/02/2025 10:30,Easypaisa,Takeaway,7,Completed
958,377,16/07/2025 21:27,Easypaisa,Dine-In,2,Completed
959,121,27/01/2025 15:59,JazzCash,Delivery,10,Completed
960,318,03/01/2025 14:32,JazzCash,Delivery,7,Completed
961,298,09/03/2025 18:02,Card,Delivery,3,Cancelled
962,46,23/06/2025 17:08,Easypaisa,Takeaway,9,Cancelled
963,161,14/03/2025 14:07,Cash,Dine-In,8,Completed
964,135,04/07/2025 16:18,Easypaisa,Takeaway,6,Cancelled
965,252,26/03/2025 15:47,Card,Takeaway,14,Cancelled
966,28,28/01/2025 13:09,Card,Dine-In,1,Cancelled
967,240,14/05/2025 12:45,JazzCash,Dine-In,15,Cancelled
968,364,21/01/2025 17:22,JazzCash,Delivery,8,Completed
969,48,17/03/2025 11:22,Card,Delivery,3,Completed
970,289,18/09/2025 23:17,Card,Takeaway,1,Completed
971,394,02/08/2025 11:15,JazzCash,Takeaway,2,Completed
972,349,14/01/2025 14:43,Cash,Delivery,6,Completed
973,42,15/06/2025 12:01,JazzCash,Takeaway,11,Cancelled
974,305,21/08/2025 20:17,Cash,Delivery,1,Cancelled
975,292,16/06/2025 21:46,Card,Dine-In,14,Completed
976,29,26/11/2025 14:20,Cash,Takeaway,10,Cancelled
977,92,17/02/2025 16:16,Card,Delivery,2,Completed
978,400,17/04/2025 12:24,JazzCash,Delivery,11,Completed
979,222,03/03/2025 14:31,Easypaisa,Takeaway,10,Completed
980,189,03/07/2025 20:06,Card,Delivery,8,Cancelled
981,308,01/09/2025 14:36,JazzCash,Dine-In,13,Cancelled
982,223,08/07/2025 19:11,JazzCash,Dine-In,1,Completed
983,332,26/08/2025 20:14,Card,Delivery,9,Completed
984,41,29/05/2025 17:27,JazzCash,Delivery,3,Completed
985,128,17/12/2025 14:53,JazzCash,Delivery,10,Completed
986,24,10/10/2025 11:58,Cash,Takeaway,7,Cancelled
987,369,18/02/2025 17:42,Easypaisa,Delivery,5,Completed
988,380,15/09/2025 10:07,JazzCash,Dine-In,13,Completed
989,214,21/07/2025 10:05,Easypaisa,Delivery,10,Cancelled
990,136,10/12/2025 17:39,Easypaisa,Dine-In,4,Completed
991,133,10/02/2025 21:38,Cash,Delivery,9,Completed
992,7,03/01/2025 16:07,Card,Takeaway,8,Cancelled
993,337,21/12/2025 16:55,JazzCash,Delivery,10,Completed
994,346,20/12/2025 20:44,JazzCash,Delivery,2,Completed
995,58,11/03/2025 10:12,Cash,Takeaway,4,Completed
996,75,18/04/2025 17:41,Card,Delivery,14,Completed
997,238,14/02/2025 14:49,Card,Delivery,7,Completed
998,79,01/03/2025 12:57,JazzCash,Delivery,8,Completed
999,104,19/08/2025 19:15,Easypaisa,Takeaway,14,Cancelled
1000,53,27/01/2025 15:00,JazzCash,Delivery,14,Cancelled
1001,284,24/10/2025 19:46,Easypaisa,Dine-In,8,Cancelled
1002,372,06/09/2025 18:37,JazzCash,Dine-In,12,Completed
1003,296,28/09/2025 10:27,Easypaisa,Takeaway,2,Completed
1004,243,28/11/2025 16:56,Cash,Delivery,10,Completed
1005,11,18/08/2025 21:27,Card,Delivery,12,Completed
1006,119,29/08/2025 15:28,Card,Takeaway,15,Completed
1007,367,05/11/2025 23:53,JazzCash,Dine-In,15,Completed
1008,345,31/12/2025 16:26,Easypaisa,Delivery,13,Completed
1009,354,15/11/2025 13:18,Cash,Takeaway,8,Completed
1010,311,30/03/2025 13:10,JazzCash,Dine-In,13,Cancelled
1011,108,10/09/2025 14:15,Cash,Dine-In,6,Completed
1012,90,02/07/2025 20:10,Cash,Dine-In,6,Cancelled
1013,62,28/02/2025 19:14,Card,Delivery,5,Completed
1014,395,01/07/2025 22:02,Easypaisa,Dine-In,14,Completed
1015,225,28/12/2025 10:59,JazzCash,Dine-In,2,Completed
1016,54,15/10/2025 10:32,Card,Takeaway,2,Completed
1017,150,05/07/2025 12:46,JazzCash,Takeaway,8,Completed
1018,172,20/03/2025 20:23,Card,Dine-In,14,Completed
1019,394,13/08/2025 16:49,Cash,Dine-In,14,Cancelled
1020,88,24/06/2025 14:32,Cash,Delivery,6,Cancelled
1021,126,04/07/2025 20:42,Card,Takeaway,7,Completed
1022,212,12/03/2025 22:27,JazzCash,Delivery,14,Completed
1023,395,16/01/2025 17:09,Cash,Takeaway,13,Completed
1024,206,13/02/2025 15:20,Card,Delivery,1,Cancelled
1025,329,19/01/2025 20:59,Card,Takeaway,1,Completed
1026,349,03/08/2025 16:56,Easypaisa,Takeaway,12,Completed
1027,144,26/06/2025 10:52,Card,Takeaway,7,Cancelled
1028,279,26/11/2025 13:56,JazzCash,Takeaway,6,Cancelled
1029,19,12/04/2025 14:05,Easypaisa,Delivery,12,Completed
1030,110,24/09/2025 18:18,Cash,Takeaway,9,Completed
1031,326,24/09/2025 15:48,Card,Dine-In,1,Completed
1032,156,04/05/2025 23:49,JazzCash,Takeaway,2,Completed
1033,260,10/07/2025 14:40,Easypaisa,Dine-In,1,Completed
1034,378,18/08/2025 14:36,Cash,Delivery,6,Completed
1035,322,25/10/2025 19:45,Card,Delivery,5,Completed
1036,367,08/12/2025 22:52,Card,Takeaway,7,Completed
1037,299,23/02/2025 15:33,Card,Delivery,8,Completed
1038,211,17/03/2025 21:27,Cash,Dine-In,1,Cancelled
1039,229,08/03/2025 17:13,Cash,Delivery,11,Cancelled
1040,399,29/10/2025 18:33,JazzCash,Delivery,10,Cancelled
1041,353,22/11/2025 16:28,JazzCash,Takeaway,7,Completed
1042,249,15/03/2025 18:08,JazzCash,Dine-In,12,Completed
1043,243,22/12/2025 13:29,Cash,Takeaway,3,Completed
1044,210,02/03/2025 19:54,Cash,Dine-In,6,Completed
1045,61,21/01/2025 18:09,Easypaisa,Delivery,6,Completed
1046,74,31/05/2025 17:01,Card,Takeaway,7,Completed
1047,94,06/06/2025 14:13,JazzCash,Dine-In,2,Completed
1048,214,04/02/2025 23:02,JazzCash,Takeaway,5,Cancelled
1049,244,22/06/2025 22:24,Card,Dine-In,9,Cancelled
1050,77,19/08/2025 20:28,Easypaisa,Dine-In,13,Cancelled
1051,203,18/07/2025 13:57,Easypaisa,Takeaway,1,Cancelled
1052,85,23/05/2025 20:05,Cash,Takeaway,11,Completed
1053,330,15/10/2025 20:07,Cash,Dine-In,10,Completed
1054,385,19/10/2025 18:12,JazzCash,Takeaway,15,Completed
1055,273,03/03/2025 20:59,Card,Dine-In,5,Completed
1056,297,06/05/2025 23:45,JazzCash,Dine-In,13,Completed
1057,252,25/07/2025 19:02,Cash,Delivery,7,Completed
1058,271,01/08/2025 10:55,Easypaisa,Delivery,5,Completed
1059,87,28/02/2025 11:34,Easypaisa,Dine-In,3,Completed
1060,209,15/02/2025 12:19,Card,Dine-In,10,Completed
1061,30,03/04/2025 10:45,Easypaisa,Delivery,2,Completed
1062,166,14/03/2025 16:57,Easypaisa,Delivery,14,Completed
1063,386,27/01/2025 13:15,Card,Delivery,9,Cancelled
1064,163,28/02/2025 14:03,JazzCash,Takeaway,7,Completed
1065,325,05/09/2025 10:26,Card,Dine-In,5,Completed
1066,334,07/05/2025 22:35,Card,Delivery,10,Cancelled
1067,326,17/08/2025 11:54,Card,Dine-In,6,Completed
1068,285,06/05/2025 18:27,JazzCash,Dine-In,1,Cancelled
1069,86,14/11/2025 14:41,Cash,Dine-In,15,Cancelled
1070,349,20/05/2025 19:16,JazzCash,Delivery,14,Completed
1071,145,27/10/2025 23:32,Cash,Dine-In,12,Completed
1072,358,03/06/2025 11:25,Cash,Dine-In,12,Completed
1073,259,10/08/2025 13:39,Easypaisa,Takeaway,6,Completed
1074,126,29/12/2025 17:17,Easypaisa,Delivery,4,Cancelled
1075,355,03/11/2025 15:01,Card,Takeaway,15,Completed
1076,5,08/11/2025 17:00,Card,Delivery,9,Cancelled
1077,333,21/07/2025 18:05,Cash,Takeaway,1,Cancelled
1078,193,11/12/2025 11:22,Easypaisa,Delivery,3,Completed
1079,99,05/03/2025 17:23,JazzCash,Dine-In,4,Completed
1080,364,24/05/2025 20:58,Easypaisa,Dine-In,2,Completed
1081,186,24/04/2025 13:31,Cash,Delivery,8,Completed
1082,327,04/01/2025 13:52,JazzCash,Dine-In,14,Completed
1083,88,19/10/2025 18:31,Card,Takeaway,12,Completed
1084,382,03/02/2025 19:08,Cash,Dine-In,5,Completed
1085,141,25/09/2025 21:50,Card,Takeaway,1,Completed
1086,233,15/12/2025 18:56,Cash,Delivery,11,Completed
1087,209,15/06/2025 16:54,Easypaisa,Dine-In,11,Cancelled
1088,389,11/09/2025 15:33,Cash,Takeaway,4,Completed
1089,230,23/05/2025 16:34,Easypaisa,Dine-In,7,Completed
1090,293,21/06/2025 11:56,Cash,Takeaway,4,Cancelled
1091,85,08/02/2025 13:12,Easypaisa,Delivery,2,Completed
1092,13,15/01/2025 17:27,Easypaisa,Delivery,4,Completed
1093,28,31/08/2025 13:21,Easypaisa,Takeaway,13,Completed
1094,318,07/02/2025 22:38,JazzCash,Dine-In,11,Cancelled
1095,32,24/10/2025 11:05,Cash,Delivery,6,Completed
1096,227,07/03/2025 10:58,Cash,Delivery,10,Cancelled
1097,29,03/02/2025 11:43,Cash,Delivery,14,Cancelled
1098,386,25/07/2025 11:39,JazzCash,Dine-In,14,Completed
1099,220,21/08/2025 16:29,Cash,Delivery,11,Completed
1100,301,21/08/2025 18:21,Card,Dine-In,2,Completed
1101,304,01/11/2025 21:04,Card,Takeaway,3,Completed
1102,372,01/07/2025 16:30,JazzCash,Dine-In,4,Completed
1103,160,23/01/2025 10:08,JazzCash,Takeaway,11,Completed
1104,278,09/06/2025 19:56,Card,Dine-In,8,Completed
1105,189,05/11/2025 15:18,Cash,Takeaway,10,Completed
1106,287,30/01/2025 13:32,Cash,Delivery,6,Completed
1107,104,13/04/2025 20:58,Cash,Delivery,4,Cancelled
1108,308,22/12/2025 21:29,Easypaisa,Takeaway,10,Completed
1109,169,12/11/2025 14:26,Card,Dine-In,8,Completed
1110,2,11/09/2025 13:58,Card,Takeaway,4,Cancelled
1111,247,16/11/2025 13:15,Easypaisa,Takeaway,7,Completed
1112,4,24/07/2025 12:52,Easypaisa,Dine-In,2,Completed
1113,73,16/01/2025 18:07,Easypaisa,Delivery,4,Completed
1114,102,23/01/2025 10:12,Easypaisa,Dine-In,4,Completed
1115,284,31/03/2025 15:54,Card,Dine-In,4,Completed
1116,52,01/04/2025 23:16,Cash,Takeaway,3,Cancelled
1117,57,02/12/2025 22:56,Easypaisa,Dine-In,5,Cancelled
1118,191,03/05/2025 15:51,Card,Takeaway,13,Cancelled
1119,74,31/12/2025 11:07,Card,Dine-In,4,Cancelled
1120,307,22/12/2025 15:20,JazzCash,Takeaway,4,Completed
1121,275,12/11/2025 19:12,Easypaisa,Dine-In,6,Completed
1122,144,28/01/2025 20:50,Card,Takeaway,10,Cancelled
1123,241,18/04/2025 21:05,Cash,Dine-In,9,Cancelled
1124,192,27/11/2025 22:32,JazzCash,Takeaway,8,Completed
1125,270,14/06/2025 21:23,JazzCash,Takeaway,8,Cancelled
1126,327,18/05/2025 19:25,Cash,Dine-In,4,Completed
1127,203,20/08/2025 23:15,Card,Delivery,7,Cancelled
1128,192,20/10/2025 12:59,Easypaisa,Takeaway,2,Completed
1129,266,13/02/2025 14:28,Easypaisa,Dine-In,10,Completed
1130,173,27/08/2025 18:39,JazzCash,Delivery,8,Cancelled
1131,255,29/07/2025 15:51,Easypaisa,Delivery,7,Completed
1132,136,02/04/2025 17:14,Cash,Delivery,15,Completed
1133,263,31/05/2025 23:32,Cash,Delivery,15,Completed
1134,185,20/02/2025 11:04,Cash,Takeaway,4,Completed
1135,129,11/04/2025 20:21,Easypaisa,Takeaway,14,Completed
1136,71,08/04/2025 21:38,Easypaisa,Dine-In,13,Completed
1137,207,25/05/2025 23:22,JazzCash,Takeaway,13,Completed
1138,390,30/08/2025 20:32,Card,Delivery,4,Completed
1139,265,18/04/2025 17:14,JazzCash,Takeaway,14,Cancelled
1140,161,24/06/2025 22:05,Card,Delivery,13,Cancelled
1141,286,18/04/2025 17:28,Cash,Delivery,3,Completed
1142,256,06/06/2025 21:00,Easypaisa,Delivery,4,Cancelled
1143,207,06/08/2025 20:48,Easypaisa,Delivery,10,Completed
1144,72,18/10/2025 22:02,Card,Delivery,10,Cancelled
1145,33,15/07/2025 13:25,JazzCash,Dine-In,8,Completed
1146,328,18/06/2025 19:28,Easypaisa,Dine-In,3,Completed
1147,17,12/12/2025 18:11,JazzCash,Dine-In,3,Completed
1148,106,05/02/2025 16:18,Card,Delivery,11,Completed
1149,266,21/08/2025 10:23,Cash,Dine-In,6,Cancelled
1150,67,20/07/2025 12:07,JazzCash,Delivery,12,Completed
1151,67,19/07/2025 23:13,Card,Delivery,7,Cancelled
1152,159,23/03/2025 19:36,Card,Takeaway,12,Cancelled
1153,74,22/05/2025 13:00,JazzCash,Dine-In,14,Cancelled
1154,270,06/11/2025 22:15,Easypaisa,Takeaway,15,Cancelled
1155,21,24/08/2025 17:36,Cash,Delivery,11,Cancelled
1156,365,27/06/2025 21:53,Easypaisa,Delivery,10,Completed
1157,317,01/08/2025 13:11,JazzCash,Delivery,7,Completed
1158,202,24/12/2025 19:06,Cash,Dine-In,15,Completed
1159,150,21/05/2025 20:34,Cash,Takeaway,12,Completed
1160,284,10/09/2025 16:48,Cash,Delivery,2,Completed
1161,167,16/09/2025 22:49,JazzCash,Delivery,3,Completed
1162,237,17/04/2025 18:02,Cash,Dine-In,11,Cancelled
1163,205,15/07/2025 15:47,Card,Delivery,1,Completed
1164,70,09/05/2025 11:45,Easypaisa,Takeaway,12,Cancelled
1165,43,06/09/2025 17:04,Card,Takeaway,8,Completed
1166,83,30/08/2025 23:17,Card,Dine-In,10,Completed
1167,274,01/04/2025 14:07,JazzCash,Dine-In,2,Completed
1168,226,13/12/2025 14:09,Easypaisa,Dine-In,4,Completed
1169,227,12/12/2025 18:13,Cash,Takeaway,13,Completed
1170,228,19/07/2025 21:19,Cash,Takeaway,1,Completed
1171,128,13/07/2025 22:12,Easypaisa,Dine-In,4,Completed
1172,8,09/01/2025 16:01,Easypaisa,Dine-In,11,Completed
1173,341,23/04/2025 11:51,Card,Takeaway,3,Completed
1174,168,01/08/2025 18:06,Easypaisa,Takeaway,11,Completed
1175,278,16/11/2025 13:59,JazzCash,Delivery,2,Completed
1176,166,20/04/2025 11:22,Card,Dine-In,7,Completed
1177,235,07/01/2025 16:13,Card,Dine-In,11,Completed
1178,23,29/11/2025 19:23,Cash,Dine-In,7,Completed
1179,365,03/11/2025 17:06,Card,Delivery,2,Completed
1180,348,20/11/2025 21:24,Card,Delivery,3,Completed
1181,172,08/12/2025 17:04,Cash,Takeaway,15,Cancelled
1182,380,15/07/2025 18:40,Card,Takeaway,10,Completed
1183,389,30/04/2025 10:39,Cash,Delivery,4,Cancelled
1184,31,05/05/2025 19:05,Card,Delivery,8,Completed
1185,105,14/04/2025 12:24,Cash,Dine-In,15,Cancelled
1186,163,18/06/2025 12:17,Cash,Takeaway,13,Cancelled
1187,385,28/11/2025 23:18,Cash,Dine-In,14,Completed
1188,277,25/06/2025 13:13,Cash,Takeaway,4,Completed
1189,267,08/11/2025 23:24,Easypaisa,Dine-In,8,Completed
1190,36,03/02/2025 23:31,Card,Dine-In,11,Completed
1191,89,15/04/2025 12:05,Card,Dine-In,9,Completed
1192,160,07/08/2025 21:29,Card,Takeaway,4,Completed
1193,128,06/08/2025 12:38,Easypaisa,Delivery,10,Cancelled
1194,247,22/11/2025 13:17,Cash,Delivery,7,Cancelled
1195,217,27/03/2025 17:28,JazzCash,Dine-In,14,Cancelled
1196,219,11/01/2025 22:24,Cash,Delivery,10,Completed
1197,132,11/10/2025 21:11,JazzCash,Delivery,5,Cancelled
1198,311,26/05/2025 16:35,JazzCash,Dine-In,6,Completed
1199,98,29/08/2025 13:09,Cash,Dine-In,14,Completed
1200,213,09/09/2025 16:59,JazzCash,Takeaway,6,Cancelled
1201,302,08/09/2025 14:41,Cash,Delivery,15,Completed
1202,290,05/03/2025 16:59,Card,Dine-In,13,Cancelled
1203,385,11/05/2025 22:58,Easypaisa,Takeaway,12,Cancelled
1204,357,22/11/2025 21:23,Cash,Takeaway,7,Cancelled
1205,18,07/05/2025 13:30,Easypaisa,Takeaway,12,Completed
1206,76,24/12/2025 20:41,Easypaisa,Takeaway,8,Completed
1207,297,11/05/2025 13:38,Card,Dine-In,2,Completed
1208,197,26/11/2025 21:58,JazzCash,Takeaway,10,Completed
1209,217,23/09/2025 13:56,Card,Delivery,5,Completed
1210,196,14/09/2025 18:42,Easypaisa,Takeaway,7,Completed
1211,398,25/02/2025 20:36,Easypaisa,Dine-In,5,Completed
1212,4,23/07/2025 21:19,Card,Delivery,1,Completed
1213,214,05/02/2025 22:44,JazzCash,Takeaway,5,Cancelled
1214,96,29/03/2025 12:23,Card,Dine-In,8,Completed
1215,291,15/09/2025 11:28,Card,Dine-In,4,Completed
1216,99,04/04/2025 22:48,Easypaisa,Delivery,8,Completed
1217,151,22/11/2025 12:05,Cash,Delivery,2,Completed
1218,300,02/02/2025 15:01,Card,Delivery,8,Completed
1219,385,05/01/2025 10:17,Cash,Takeaway,10,Completed
1220,4,19/02/2025 13:33,JazzCash,Takeaway,9,Completed
1221,173,06/09/2025 17:48,JazzCash,Delivery,6,Completed
1222,185,11/06/2025 23:15,JazzCash,Delivery,10,Completed
1223,52,02/07/2025 23:21,Cash,Delivery,14,Cancelled
1224,63,13/03/2025 10:38,Easypaisa,Takeaway,13,Completed
1225,352,08/07/2025 17:39,JazzCash,Takeaway,7,Completed
1226,165,02/01/2025 20:52,Cash,Takeaway,6,Completed
1227,120,16/06/2025 20:28,JazzCash,Delivery,12,Completed
1228,244,28/06/2025 16:59,Cash,Takeaway,7,Completed
1229,74,07/11/2025 13:45,Cash,Dine-In,8,Completed
1230,281,04/06/2025 23:43,JazzCash,Dine-In,15,Cancelled
1231,277,01/03/2025 17:42,Card,Dine-In,4,Completed
1232,55,04/12/2025 21:05,JazzCash,Takeaway,1,Completed
1233,144,17/06/2025 16:49,Card,Takeaway,5,Cancelled
1234,70,10/12/2025 11:42,JazzCash,Dine-In,13,Completed
1235,308,25/04/2025 19:49,Cash,Takeaway,6,Cancelled
1236,288,15/07/2025 20:41,JazzCash,Dine-In,4,Completed
1237,58,01/03/2025 14:05,Cash,Delivery,12,Completed
1238,66,01/03/2025 19:23,Easypaisa,Delivery,10,Completed
1239,275,09/06/2025 10:37,Card,Delivery,7,Completed
1240,65,06/07/2025 22:43,Card,Dine-In,7,Completed
1241,162,03/10/2025 23:29,Card,Delivery,14,Completed
1242,76,13/09/2025 20:29,Easypaisa,Dine-In,12,Completed
1243,258,03/11/2025 15:19,Cash,Delivery,14,Cancelled
1244,254,20/11/2025 23:13,Easypaisa,Takeaway,7,Completed
1245,367,20/06/2025 12:52,Card,Takeaway,15,Completed
1246,398,25/12/2025 21:03,Card,Delivery,12,Cancelled
1247,82,03/06/2025 23:42,Cash,Takeaway,7,Completed
1248,179,05/08/2025 20:30,JazzCash,Delivery,2,Completed
1249,100,25/05/2025 21:59,JazzCash,Dine-In,3,Completed
1250,28,25/10/2025 23:51,Easypaisa,Delivery,11,Completed
1251,357,23/10/2025 12:28,JazzCash,Delivery,15,Completed
1252,384,18/04/2025 13:51,Card,Takeaway,11,Completed
1253,295,05/07/2025 21:54,Cash,Takeaway,13,Completed
1254,87,12/07/2025 16:43,Cash,Dine-In,6,Cancelled
1255,264,02/04/2025 10:07,Easypaisa,Takeaway,7,Completed
1256,126,18/11/2025 21:25,Cash,Dine-In,4,Cancelled
1257,306,08/09/2025 14:44,Card,Takeaway,12,Cancelled
1258,338,21/12/2025 22:42,Cash,Delivery,14,Cancelled
1259,228,21/05/2025 20:41,Easypaisa,Dine-In,2,Completed
1260,329,12/02/2025 11:31,Card,Dine-In,10,Cancelled
1261,49,21/05/2025 21:47,Card,Delivery,8,Cancelled
1262,51,02/06/2025 19:08,Easypaisa,Dine-In,12,Completed
1263,11,27/07/2025 23:44,JazzCash,Takeaway,14,Cancelled
1264,300,02/02/2025 18:53,Cash,Dine-In,11,Completed
1265,356,03/04/2025 23:38,Card,Dine-In,9,Cancelled
1266,66,10/06/2025 11:02,Card,Takeaway,3,Completed
1267,386,15/10/2025 14:54,Cash,Dine-In,2,Completed
1268,217,06/07/2025 18:10,Cash,Dine-In,5,Completed
1269,338,23/09/2025 22:18,JazzCash,Dine-In,10,Cancelled
1270,181,22/12/2025 15:33,Card,Takeaway,2,Completed
1271,73,02/05/2025 10:12,Easypaisa,Dine-In,3,Completed
1272,66,30/10/2025 15:17,JazzCash,Dine-In,9,Completed
1273,84,14/05/2025 16:41,JazzCash,Delivery,2,Completed
1274,74,13/12/2025 16:44,Card,Dine-In,11,Completed
1275,99,21/11/2025 21:41,Easypaisa,Takeaway,11,Completed
1276,162,03/08/2025 23:09,JazzCash,Delivery,1,Completed
1277,273,09/02/2025 14:07,Cash,Takeaway,9,Cancelled
1278,46,03/02/2025 15:40,Easypaisa,Delivery,13,Completed
1279,116,16/03/2025 23:51,Easypaisa,Dine-In,2,Cancelled
1280,64,24/04/2025 16:06,Card,Takeaway,12,Completed
1281,251,29/10/2025 23:51,Cash,Takeaway,6,Completed
1282,51,10/10/2025 14:38,Cash,Dine-In,6,Cancelled
1283,380,03/04/2025 15:51,JazzCash,Delivery,10,Completed
1284,263,13/05/2025 10:43,Card,Takeaway,3,Completed
1285,137,13/07/2025 19:47,Cash,Takeaway,11,Completed
1286,348,29/12/2025 22:15,JazzCash,Takeaway,8,Completed
1287,240,13/08/2025 15:51,Easypaisa,Delivery,7,Completed
1288,45,06/06/2025 20:54,Easypaisa,Delivery,13,Completed
1289,40,16/02/2025 20:05,Card,Dine-In,3,Completed
1290,284,13/02/2025 21:18,JazzCash,Dine-In,7,Completed
1291,351,03/09/2025 17:32,Cash,Delivery,1,Completed
1292,360,04/01/2025 21:27,Easypaisa,Dine-In,12,Completed
1293,346,07/11/2025 17:10,Card,Dine-In,2,Completed
